id,id_cliente,id_vendedor,dte,total_dte,estado,descripcion
686,38,14,11411,656755,Entregado,"2x Memoria RAM 16GB DDR4, 2x Disco Duro Externo 2TB, 2x Laptop Corporate 14'"
687,115,33,11413,641285,Entregado,3x Teclado Mecánico RGB
688,190,14,11415,570866,Entregado,"1x Impresora Láser Multifuncional, 3x Mouse Ergonómico Inalámbrico, 3x Memoria RAM 16GB DDR4, 1x Escáner de Documentos Portátil"
689,54,10,11416,39392,Entregado,"1x Auriculares con Micrófono USB, 1x Disco Duro Externo 2TB, 2x Monitor LED 24' Full HD, 3x Memoria RAM 16GB DDR4"
690,107,6,11418,846203,Entregado,"1x Hub USB-C 8 en 1, 2x Escáner de Documentos Portátil, 2x Mouse Ergonómico Inalámbrico, 3x Teclado Mecánico RGB"
691,11,10,11420,505300,Sin entregar,"1x Silla de Escritorio Ergonómica, 1x Auriculares con Micrófono USB, 1x Hub USB-C 8 en 1"
692,68,10,11421,467370,Entregado,"1x Monitor LED 24' Full HD, 2x Licencia Software Antivirus 1 Año, 3x Impresora Láser Multifuncional, 3x Memoria RAM 16GB DDR4"
693,8,4,11422,63479,Entregado,"3x Silla de Escritorio Ergonómica, 2x Monitor LED 24' Full HD, 3x Escáner de Documentos Portátil"
694,145,14,11424,891413,Entregado,"3x Licencia Software Antivirus 1 Año, 1x Hub USB-C 8 en 1, 2x Silla de Escritorio Ergonómica"
695,188,1,11427,773463,Entregado,"1x Mouse Ergonómico Inalámbrico, 2x Escáner de Documentos Portátil, 2x Laptop Corporate 14'"
696,35,12,11430,966449,Entregado,"2x Laptop Corporate 14', 2x Impresora Láser Multifuncional"
697,234,12,11433,76268,Sin entregar,2x Impresora Láser Multifuncional
698,164,3,11436,206441,Entregado,"1x Licencia Software Antivirus 1 Año, 3x Mouse Ergonómico Inalámbrico"
699,140,11,11437,97234,Entregado,"3x Licencia Software Antivirus 1 Año, 3x Impresora Láser Multifuncional, 3x Hub USB-C 8 en 1"
700,25,33,11439,727502,Entregado,"3x Mouse Ergonómico Inalámbrico, 2x Laptop Corporate 14', 2x Hub USB-C 8 en 1"
701,106,11,11441,112093,Entregado,"1x Monitor LED 24' Full HD, 3x Teclado Mecánico RGB"
702,213,7,11442,49464,Entregado,2x Memoria RAM 16GB DDR4
703,30,5,11443,112403,Sin entregar,2x Silla de Escritorio Ergonómica
704,177,12,11445,826583,Entregado,"3x Silla de Escritorio Ergonómica, 2x Escáner de Documentos Portátil"
705,182,10,11446,303872,Entregado,1x Hub USB-C 8 en 1
706,33,5,11447,519587,Entregado,"1x Impresora Láser Multifuncional, 1x Mouse Ergonómico Inalámbrico"
707,109,4,11448,276496,Entregado,2x Laptop Corporate 14'
708,11,7,11450,667093,Entregado,3x Laptop Corporate 14'
709,152,2,11453,417539,Entregado,"2x Monitor LED 24' Full HD, 3x Impresora Láser Multifuncional, 1x Laptop Corporate 14', 1x Hub USB-C 8 en 1"
710,236,7,11454,976975,Entregado,"2x Mouse Ergonómico Inalámbrico, 1x Licencia Software Antivirus 1 Año"
711,38,9,11455,51413,Entregado,"3x Disco Duro Externo 2TB, 3x Mouse Ergonómico Inalámbrico, 1x Auriculares con Micrófono USB"
712,146,3,11458,949383,Entregado,1x Escáner de Documentos Portátil
713,56,7,11461,869827,Sin entregar,"3x Mouse Ergonómico Inalámbrico, 1x Auriculares con Micrófono USB, 1x Laptop Corporate 14'"
714,218,18,11464,370667,Entregado,"2x Hub USB-C 8 en 1, 3x Escáner de Documentos Portátil, 1x Mouse Ergonómico Inalámbrico"
715,214,12,11465,500688,Entregado,"2x Memoria RAM 16GB DDR4, 1x Teclado Mecánico RGB, 2x Auriculares con Micrófono USB, 1x Licencia Software Antivirus 1 Año"
716,29,27,11467,681456,Entregado,"3x Silla de Escritorio Ergonómica, 2x Disco Duro Externo 2TB"
717,185,2,11470,865356,Entregado,2x Disco Duro Externo 2TB
718,99,10,11471,322652,Entregado,"3x Escáner de Documentos Portátil, 2x Impresora Láser Multifuncional, 2x Silla de Escritorio Ergonómica, 2x Teclado Mecánico RGB"
719,220,3,11472,383040,Entregado,"3x Licencia Software Antivirus 1 Año, 2x Disco Duro Externo 2TB, 3x Mouse Ergonómico Inalámbrico, 1x Laptop Corporate 14'"
720,113,27,11474,865655,Entregado,1x Monitor LED 24' Full HD
721,103,4,11476,344476,Entregado,"1x Monitor LED 24' Full HD, 2x Disco Duro Externo 2TB"
722,153,13,11477,126404,Entregado,2x Teclado Mecánico RGB
723,128,9,11480,81592,Sin entregar,"2x Licencia Software Antivirus 1 Año, 3x Memoria RAM 16GB DDR4, 3x Disco Duro Externo 2TB"
724,125,27,11482,318782,Entregado,"1x Mouse Ergonómico Inalámbrico, 2x Silla de Escritorio Ergonómica, 2x Monitor LED 24' Full HD"
725,60,5,11484,911196,Entregado,3x Monitor LED 24' Full HD
726,213,3,11485,310084,Entregado,"3x Licencia Software Antivirus 1 Año, 3x Laptop Corporate 14', 2x Mouse Ergonómico Inalámbrico, 1x Memoria RAM 16GB DDR4"
727,160,4,11487,899574,Entregado,3x Licencia Software Antivirus 1 Año
728,203,15,11489,52325,Entregado,"2x Impresora Láser Multifuncional, 2x Licencia Software Antivirus 1 Año"
729,67,33,11492,37600,Entregado,"1x Auriculares con Micrófono USB, 2x Hub USB-C 8 en 1, 1x Laptop Corporate 14'"
730,116,11,11494,486925,Sin entregar,"1x Silla de Escritorio Ergonómica, 3x Hub USB-C 8 en 1, 3x Laptop Corporate 14', 2x Escáner de Documentos Portátil"
731,43,18,11497,930927,Sin entregar,"1x Mouse Ergonómico Inalámbrico, 3x Impresora Láser Multifuncional, 3x Memoria RAM 16GB DDR4, 2x Silla de Escritorio Ergonómica"
732,142,33,11500,178140,Entregado,"1x Silla de Escritorio Ergonómica, 2x Auriculares con Micrófono USB, 2x Mouse Ergonómico Inalámbrico, 2x Licencia Software Antivirus 1 Año"
733,249,13,11503,733360,Entregado,"1x Impresora Láser Multifuncional, 3x Disco Duro Externo 2TB, 1x Laptop Corporate 14'"
734,215,12,11504,940293,Entregado,"3x Hub USB-C 8 en 1, 2x Escáner de Documentos Portátil, 2x Laptop Corporate 14'"
735,110,12,11505,995031,Entregado,"3x Memoria RAM 16GB DDR4, 1x Disco Duro Externo 2TB, 1x Laptop Corporate 14'"
736,166,10,11506,229618,Entregado,1x Hub USB-C 8 en 1
737,30,11,11508,89343,Entregado,"2x Laptop Corporate 14', 1x Auriculares con Micrófono USB"
738,169,14,11510,927850,Entregado,"2x Impresora Láser Multifuncional, 2x Laptop Corporate 14', 3x Silla de Escritorio Ergonómica, 2x Licencia Software Antivirus 1 Año"
739,147,4,11512,237079,Entregado,"2x Monitor LED 24' Full HD, 3x Licencia Software Antivirus 1 Año, 3x Teclado Mecánico RGB, 2x Disco Duro Externo 2TB"
740,158,10,11513,580279,Entregado,"3x Memoria RAM 16GB DDR4, 1x Teclado Mecánico RGB, 3x Silla de Escritorio Ergonómica"
741,74,9,11514,421487,Entregado,3x Impresora Láser Multifuncional
742,206,8,11516,286950,Entregado,3x Hub USB-C 8 en 1
743,152,11,11517,665519,Entregado,"2x Monitor LED 24' Full HD, 2x Escáner de Documentos Portátil, 1x Auriculares con Micrófono USB"
744,204,3,11519,129025,Entregado,"3x Auriculares con Micrófono USB, 3x Impresora Láser Multifuncional, 2x Memoria RAM 16GB DDR4"
745,107,13,11520,158298,Entregado,"3x Escáner de Documentos Portátil, 3x Auriculares con Micrófono USB, 1x Silla de Escritorio Ergonómica"
746,161,27,11521,29776,Sin entregar,"1x Escáner de Documentos Portátil, 3x Silla de Escritorio Ergonómica"
747,241,15,11524,464076,Entregado,"2x Licencia Software Antivirus 1 Año, 3x Auriculares con Micrófono USB, 3x Escáner de Documentos Portátil"
748,16,27,11527,279700,Sin entregar,"1x Disco Duro Externo 2TB, 1x Silla de Escritorio Ergonómica"
749,192,10,11528,496116,Entregado,"2x Memoria RAM 16GB DDR4, 2x Disco Duro Externo 2TB, 2x Monitor LED 24' Full HD, 3x Teclado Mecánico RGB"
750,66,8,11529,931170,Entregado,"1x Teclado Mecánico RGB, 1x Monitor LED 24' Full HD, 2x Mouse Ergonómico Inalámbrico, 2x Hub USB-C 8 en 1"
751,144,14,11531,357572,Entregado,"2x Licencia Software Antivirus 1 Año, 1x Laptop Corporate 14', 1x Teclado Mecánico RGB, 2x Mouse Ergonómico Inalámbrico"
752,169,33,11533,239633,Entregado,"3x Licencia Software Antivirus 1 Año, 2x Laptop Corporate 14'"
753,15,3,11534,647912,Entregado,"2x Escáner de Documentos Portátil, 2x Impresora Láser Multifuncional, 3x Monitor LED 24' Full HD"
754,227,3,11537,627056,Sin entregar,"3x Hub USB-C 8 en 1, 3x Mouse Ergonómico Inalámbrico, 3x Teclado Mecánico RGB, 1x Monitor LED 24' Full HD"
755,171,27,11540,119552,Entregado,"3x Silla de Escritorio Ergonómica, 1x Monitor LED 24' Full HD, 2x Teclado Mecánico RGB"
756,214,13,11542,563581,Entregado,"1x Memoria RAM 16GB DDR4, 1x Teclado Mecánico RGB"
757,55,9,11543,659162,Sin entregar,"2x Memoria RAM 16GB DDR4, 3x Impresora Láser Multifuncional, 2x Escáner de Documentos Portátil, 3x Laptop Corporate 14'"
758,82,33,11544,894435,Entregado,"1x Silla de Escritorio Ergonómica, 2x Licencia Software Antivirus 1 Año, 2x Teclado Mecánico RGB, 3x Impresora Láser Multifuncional"
759,211,10,11546,624270,Sin entregar,3x Licencia Software Antivirus 1 Año
760,216,2,11547,569753,Entregado,"2x Impresora Láser Multifuncional, 2x Auriculares con Micrófono USB"
761,246,12,11550,312588,Sin entregar,1x Auriculares con Micrófono USB
762,100,1,11552,465268,Entregado,"2x Impresora Láser Multifuncional, 1x Hub USB-C 8 en 1, 1x Monitor LED 24' Full HD, 2x Teclado Mecánico RGB"
763,82,14,11555,749816,Sin entregar,1x Impresora Láser Multifuncional
764,121,14,11557,497247,Sin entregar,"1x Hub USB-C 8 en 1, 3x Memoria RAM 16GB DDR4, 2x Monitor LED 24' Full HD"
765,17,12,11560,371030,Entregado,"3x Escáner de Documentos Portátil, 1x Auriculares con Micrófono USB, 1x Disco Duro Externo 2TB, 3x Silla de Escritorio Ergonómica"
766,48,15,11563,45394,Entregado,"1x Laptop Corporate 14', 3x Memoria RAM 16GB DDR4"
767,81,3,11565,54165,Entregado,1x Mouse Ergonómico Inalámbrico
768,183,5,11568,680967,Sin entregar,"2x Disco Duro Externo 2TB, 1x Silla de Escritorio Ergonómica, 3x Licencia Software Antivirus 1 Año, 3x Mouse Ergonómico Inalámbrico"
769,205,10,11570,344790,Sin entregar,"2x Monitor LED 24' Full HD, 1x Memoria RAM 16GB DDR4"
770,225,13,11572,825917,Entregado,"3x Laptop Corporate 14', 3x Hub USB-C 8 en 1"
771,161,8,11575,343631,Entregado,1x Silla de Escritorio Ergonómica
772,180,6,11577,934595,Entregado,3x Memoria RAM 16GB DDR4
773,154,9,11579,53988,Entregado,"1x Monitor LED 24' Full HD, 3x Disco Duro Externo 2TB"
774,4,27,11580,143348,Sin entregar,"1x Silla de Escritorio Ergonómica, 3x Licencia Software Antivirus 1 Año, 1x Hub USB-C 8 en 1, 1x Monitor LED 24' Full HD"
775,74,18,11582,930773,Sin entregar,"2x Mouse Ergonómico Inalámbrico, 3x Memoria RAM 16GB DDR4, 3x Teclado Mecánico RGB, 1x Escáner de Documentos Portátil"
776,47,14,11584,981921,Entregado,"2x Laptop Corporate 14', 1x Impresora Láser Multifuncional"
777,116,8,11587,786504,Entregado,"1x Escáner de Documentos Portátil, 1x Licencia Software Antivirus 1 Año, 2x Silla de Escritorio Ergonómica"
778,224,11,11588,868720,Entregado,"3x Licencia Software Antivirus 1 Año, 3x Teclado Mecánico RGB, 2x Memoria RAM 16GB DDR4, 1x Escáner de Documentos Portátil"
779,143,2,11589,640904,Entregado,1x Disco Duro Externo 2TB
780,233,12,11591,969852,Sin entregar,2x Laptop Corporate 14'
781,159,13,11594,449097,Entregado,"1x Memoria RAM 16GB DDR4, 3x Licencia Software Antivirus 1 Año, 1x Disco Duro Externo 2TB"
782,46,9,11597,659698,Entregado,"2x Auriculares con Micrófono USB, 2x Silla de Escritorio Ergonómica"
783,23,11,11598,256859,Sin entregar,"1x Mouse Ergonómico Inalámbrico, 1x Impresora Láser Multifuncional, 2x Monitor LED 24' Full HD, 2x Disco Duro Externo 2TB"
784,93,14,11601,406773,Entregado,"3x Impresora Láser Multifuncional, 2x Escáner de Documentos Portátil, 2x Hub USB-C 8 en 1"
785,81,18,11602,483873,Entregado,"3x Auriculares con Micrófono USB, 2x Licencia Software Antivirus 1 Año"
786,49,5,11603,302931,Entregado,1x Teclado Mecánico RGB
787,121,9,11604,552697,Entregado,"2x Hub USB-C 8 en 1, 1x Silla de Escritorio Ergonómica"
788,11,15,11606,87287,Entregado,"2x Hub USB-C 8 en 1, 2x Auriculares con Micrófono USB, 1x Silla de Escritorio Ergonómica"
789,222,5,11609,290879,Entregado,1x Disco Duro Externo 2TB
790,223,10,11610,418059,Entregado,"2x Mouse Ergonómico Inalámbrico, 3x Auriculares con Micrófono USB"
791,150,7,11613,562614,Entregado,3x Auriculares con Micrófono USB
792,107,3,11614,105928,Sin entregar,"1x Silla de Escritorio Ergonómica, 2x Licencia Software Antivirus 1 Año"
793,73,4,11615,179447,Entregado,"1x Disco Duro Externo 2TB, 1x Escáner de Documentos Portátil, 1x Monitor LED 24' Full HD, 2x Hub USB-C 8 en 1"
794,169,18,11618,193793,Entregado,"2x Licencia Software Antivirus 1 Año, 1x Impresora Láser Multifuncional, 3x Escáner de Documentos Portátil, 3x Laptop Corporate 14'"
795,84,5,11620,129436,Entregado,"2x Laptop Corporate 14', 2x Licencia Software Antivirus 1 Año"
796,191,3,11621,562934,Entregado,"1x Monitor LED 24' Full HD, 2x Memoria RAM 16GB DDR4, 1x Impresora Láser Multifuncional, 1x Mouse Ergonómico Inalámbrico"
797,42,13,11622,204051,Entregado,"2x Impresora Láser Multifuncional, 2x Licencia Software Antivirus 1 Año, 2x Mouse Ergonómico Inalámbrico, 3x Monitor LED 24' Full HD"
798,232,5,11624,125520,Entregado,"3x Licencia Software Antivirus 1 Año, 1x Monitor LED 24' Full HD, 2x Disco Duro Externo 2TB"
799,227,13,11626,200393,Entregado,"1x Impresora Láser Multifuncional, 2x Escáner de Documentos Portátil, 2x Licencia Software Antivirus 1 Año, 3x Memoria RAM 16GB DDR4"
800,112,14,11627,206326,Entregado,3x Laptop Corporate 14'
801,250,15,11629,269518,Entregado,"3x Licencia Software Antivirus 1 Año, 1x Hub USB-C 8 en 1"
802,135,27,11631,577969,Sin entregar,2x Impresora Láser Multifuncional
803,21,18,11633,667572,Entregado,"1x Mouse Ergonómico Inalámbrico, 3x Hub USB-C 8 en 1, 2x Impresora Láser Multifuncional"
804,146,2,11635,327252,Sin entregar,3x Laptop Corporate 14'
805,131,14,11636,343983,Entregado,"2x Monitor LED 24' Full HD, 2x Silla de Escritorio Ergonómica, 3x Escáner de Documentos Portátil, 1x Impresora Láser Multifuncional"
806,5,4,11639,440644,Sin entregar,"1x Mouse Ergonómico Inalámbrico, 2x Hub USB-C 8 en 1, 3x Memoria RAM 16GB DDR4, 2x Laptop Corporate 14'"
807,151,15,11641,841194,Entregado,"1x Escáner de Documentos Portátil, 1x Impresora Láser Multifuncional, 1x Disco Duro Externo 2TB, 3x Mouse Ergonómico Inalámbrico"
808,67,4,11644,403012,Entregado,"1x Auriculares con Micrófono USB, 1x Laptop Corporate 14', 1x Licencia Software Antivirus 1 Año, 3x Memoria RAM 16GB DDR4"
809,118,13,11646,898031,Entregado,"3x Impresora Láser Multifuncional, 3x Escáner de Documentos Portátil, 3x Licencia Software Antivirus 1 Año, 3x Disco Duro Externo 2TB"
810,206,10,11648,842740,Entregado,1x Mouse Ergonómico Inalámbrico
811,49,4,11649,812214,Entregado,1x Hub USB-C 8 en 1
812,54,18,11650,887307,Entregado,"2x Licencia Software Antivirus 1 Año, 3x Teclado Mecánico RGB"
813,49,3,11653,86045,Entregado,"2x Silla de Escritorio Ergonómica, 1x Mouse Ergonómico Inalámbrico, 1x Hub USB-C 8 en 1"
814,232,5,11654,293070,Entregado,"3x Silla de Escritorio Ergonómica, 1x Hub USB-C 8 en 1, 1x Laptop Corporate 14', 2x Licencia Software Antivirus 1 Año"
815,213,13,11657,144572,Entregado,1x Disco Duro Externo 2TB
816,162,14,11658,547623,Sin entregar,"2x Silla de Escritorio Ergonómica, 1x Escáner de Documentos Portátil, 2x Licencia Software Antivirus 1 Año, 2x Auriculares con Micrófono USB"
817,132,18,11660,990824,Sin entregar,"3x Hub USB-C 8 en 1, 1x Laptop Corporate 14'"
818,148,11,11662,177092,Entregado,3x Impresora Láser Multifuncional
819,228,18,11664,161988,Entregado,3x Silla de Escritorio Ergonómica
820,89,15,11667,88315,Entregado,"2x Laptop Corporate 14', 2x Mouse Ergonómico Inalámbrico, 2x Impresora Láser Multifuncional, 1x Teclado Mecánico RGB"
821,57,11,11670,583754,Entregado,"3x Mouse Ergonómico Inalámbrico, 3x Impresora Láser Multifuncional, 3x Memoria RAM 16GB DDR4, 2x Escáner de Documentos Portátil"
822,205,6,11672,661977,Sin entregar,"3x Impresora Láser Multifuncional, 2x Monitor LED 24' Full HD"
823,45,7,11673,57068,Sin entregar,"1x Escáner de Documentos Portátil, 2x Silla de Escritorio Ergonómica"
824,78,8,11675,631106,Entregado,"1x Auriculares con Micrófono USB, 2x Laptop Corporate 14'"
825,92,6,11677,486365,Sin entregar,"1x Auriculares con Micrófono USB, 2x Laptop Corporate 14'"
826,30,8,11679,294007,Entregado,1x Auriculares con Micrófono USB
827,67,11,11681,215044,Entregado,"1x Laptop Corporate 14', 3x Auriculares con Micrófono USB, 3x Impresora Láser Multifuncional"
828,172,4,11684,639560,Sin entregar,2x Silla de Escritorio Ergonómica
829,250,4,11685,958432,Entregado,1x Auriculares con Micrófono USB
830,27,6,11688,13994,Entregado,2x Teclado Mecánico RGB
831,187,10,11689,10215,Entregado,"3x Auriculares con Micrófono USB, 2x Silla de Escritorio Ergonómica, 2x Monitor LED 24' Full HD, 1x Mouse Ergonómico Inalámbrico"
832,218,7,11690,722444,Entregado,"2x Memoria RAM 16GB DDR4, 2x Laptop Corporate 14', 3x Teclado Mecánico RGB, 1x Silla de Escritorio Ergonómica"
833,69,12,11691,86371,Sin entregar,"3x Disco Duro Externo 2TB, 2x Licencia Software Antivirus 1 Año, 1x Teclado Mecánico RGB, 1x Mouse Ergonómico Inalámbrico"
834,106,14,11693,858587,Entregado,"2x Auriculares con Micrófono USB, 1x Licencia Software Antivirus 1 Año, 1x Disco Duro Externo 2TB, 3x Laptop Corporate 14'"
835,242,3,11696,972453,Entregado,2x Disco Duro Externo 2TB
836,198,6,11698,561877,Entregado,"3x Laptop Corporate 14', 1x Memoria RAM 16GB DDR4, 3x Hub USB-C 8 en 1, 3x Mouse Ergonómico Inalámbrico"
837,225,27,11701,119366,Entregado,"2x Memoria RAM 16GB DDR4, 3x Hub USB-C 8 en 1, 3x Auriculares con Micrófono USB"
838,233,12,11703,976780,Entregado,3x Impresora Láser Multifuncional
839,236,5,11706,315715,Sin entregar,"3x Silla de Escritorio Ergonómica, 3x Licencia Software Antivirus 1 Año, 3x Teclado Mecánico RGB, 2x Auriculares con Micrófono USB"
840,89,13,11709,547931,Sin entregar,"1x Impresora Láser Multifuncional, 3x Monitor LED 24' Full HD"
841,100,5,11711,243899,Entregado,"3x Teclado Mecánico RGB, 2x Monitor LED 24' Full HD, 3x Auriculares con Micrófono USB"
842,194,6,11713,228946,Entregado,3x Laptop Corporate 14'
843,67,8,11716,136746,Sin entregar,"1x Hub USB-C 8 en 1, 3x Memoria RAM 16GB DDR4, 1x Auriculares con Micrófono USB"
844,67,27,11718,341161,Entregado,"2x Monitor LED 24' Full HD, 2x Laptop Corporate 14', 3x Hub USB-C 8 en 1"
845,2,15,11721,239333,Entregado,"3x Teclado Mecánico RGB, 3x Escáner de Documentos Portátil, 3x Licencia Software Antivirus 1 Año"
846,217,8,11724,658535,Entregado,"3x Impresora Láser Multifuncional, 1x Hub USB-C 8 en 1, 3x Escáner de Documentos Portátil"
847,134,8,11726,181688,Entregado,3x Disco Duro Externo 2TB
848,50,12,11729,325055,Entregado,"1x Monitor LED 24' Full HD, 1x Mouse Ergonómico Inalámbrico, 1x Memoria RAM 16GB DDR4, 2x Escáner de Documentos Portátil"
849,122,7,11730,480232,Entregado,"3x Monitor LED 24' Full HD, 3x Disco Duro Externo 2TB, 3x Auriculares con Micrófono USB, 2x Memoria RAM 16GB DDR4"
850,150,18,11732,33385,Sin entregar,"1x Silla de Escritorio Ergonómica, 3x Hub USB-C 8 en 1, 1x Memoria RAM 16GB DDR4, 2x Mouse Ergonómico Inalámbrico"
851,118,5,11735,660274,Sin entregar,1x Hub USB-C 8 en 1
852,122,2,11737,62935,Entregado,"1x Auriculares con Micrófono USB, 3x Disco Duro Externo 2TB"
853,29,4,11739,924730,Sin entregar,"3x Escáner de Documentos Portátil, 1x Impresora Láser Multifuncional, 1x Laptop Corporate 14'"
854,79,12,11741,617195,Entregado,"1x Impresora Láser Multifuncional, 1x Silla de Escritorio Ergonómica, 3x Laptop Corporate 14'"
855,13,10,11743,944655,Entregado,"1x Teclado Mecánico RGB, 1x Mouse Ergonómico Inalámbrico, 3x Silla de Escritorio Ergonómica"
856,18,2,11745,593923,Sin entregar,"2x Silla de Escritorio Ergonómica, 2x Escáner de Documentos Portátil, 2x Impresora Láser Multifuncional, 3x Hub USB-C 8 en 1"
857,34,5,11748,196962,Entregado,"3x Silla de Escritorio Ergonómica, 2x Licencia Software Antivirus 1 Año, 1x Hub USB-C 8 en 1, 3x Mouse Ergonómico Inalámbrico"
858,160,14,11751,555034,Entregado,"1x Teclado Mecánico RGB, 3x Memoria RAM 16GB DDR4, 2x Disco Duro Externo 2TB, 3x Auriculares con Micrófono USB"
859,166,3,11753,703548,Entregado,"3x Hub USB-C 8 en 1, 3x Laptop Corporate 14'"
860,80,33,11756,383439,Entregado,3x Licencia Software Antivirus 1 Año
861,50,33,11757,260140,Entregado,3x Escáner de Documentos Portátil
862,193,18,11758,623594,Sin entregar,3x Monitor LED 24' Full HD
863,47,1,11761,127919,Entregado,"2x Teclado Mecánico RGB, 1x Hub USB-C 8 en 1, 3x Escáner de Documentos Portátil"
864,83,13,11764,751977,Sin entregar,1x Silla de Escritorio Ergonómica
865,112,6,11766,11089,Sin entregar,"2x Laptop Corporate 14', 1x Auriculares con Micrófono USB, 1x Disco Duro Externo 2TB, 1x Memoria RAM 16GB DDR4"
866,44,10,11769,785903,Entregado,"1x Mouse Ergonómico Inalámbrico, 1x Impresora Láser Multifuncional"
867,244,14,11771,370789,Entregado,"2x Laptop Corporate 14', 1x Escáner de Documentos Portátil"
868,183,2,11772,457003,Entregado,"1x Memoria RAM 16GB DDR4, 2x Monitor LED 24' Full HD, 2x Disco Duro Externo 2TB"
869,97,4,11774,743506,Sin entregar,1x Teclado Mecánico RGB
870,151,8,11777,538685,Entregado,"2x Auriculares con Micrófono USB, 1x Hub USB-C 8 en 1, 2x Memoria RAM 16GB DDR4, 2x Monitor LED 24' Full HD"
871,105,3,11780,634365,Entregado,"2x Laptop Corporate 14', 3x Memoria RAM 16GB DDR4, 3x Teclado Mecánico RGB, 3x Hub USB-C 8 en 1"
872,64,33,11781,122283,Entregado,"2x Impresora Láser Multifuncional, 2x Escáner de Documentos Portátil"
873,217,27,11782,738434,Sin entregar,"3x Mouse Ergonómico Inalámbrico, 1x Disco Duro Externo 2TB"
874,138,14,11783,583738,Sin entregar,"3x Laptop Corporate 14', 1x Hub USB-C 8 en 1, 1x Silla de Escritorio Ergonómica, 1x Impresora Láser Multifuncional"
875,70,9,11785,313396,Entregado,"2x Disco Duro Externo 2TB, 1x Licencia Software Antivirus 1 Año, 1x Teclado Mecánico RGB, 3x Auriculares con Micrófono USB"
876,145,3,11788,652398,Entregado,"1x Monitor LED 24' Full HD, 3x Memoria RAM 16GB DDR4, 3x Hub USB-C 8 en 1"
877,225,14,11790,166253,Sin entregar,"2x Escáner de Documentos Portátil, 3x Auriculares con Micrófono USB"
878,163,9,11792,883429,Entregado,"1x Impresora Láser Multifuncional, 2x Teclado Mecánico RGB, 3x Disco Duro Externo 2TB, 2x Escáner de Documentos Portátil"
879,234,5,11793,98510,Entregado,2x Escáner de Documentos Portátil
880,231,1,11794,306756,Entregado,"3x Memoria RAM 16GB DDR4, 3x Auriculares con Micrófono USB"
881,196,13,11796,739795,Entregado,3x Licencia Software Antivirus 1 Año
882,138,1,11797,378208,Entregado,"3x Licencia Software Antivirus 1 Año, 2x Monitor LED 24' Full HD, 2x Disco Duro Externo 2TB, 1x Memoria RAM 16GB DDR4"
883,3,4,11800,572469,Sin entregar,"1x Disco Duro Externo 2TB, 3x Teclado Mecánico RGB, 1x Silla de Escritorio Ergonómica, 2x Laptop Corporate 14'"
884,236,12,11803,822950,Entregado,"3x Monitor LED 24' Full HD, 2x Escáner de Documentos Portátil"
885,57,8,11806,571589,Entregado,"3x Disco Duro Externo 2TB, 3x Laptop Corporate 14', 3x Impresora Láser Multifuncional, 1x Silla de Escritorio Ergonómica"
886,51,13,11807,381166,Entregado,3x Impresora Láser Multifuncional
887,127,6,11810,274907,Entregado,"3x Licencia Software Antivirus 1 Año, 3x Escáner de Documentos Portátil"
888,145,6,11813,327069,Entregado,1x Escáner de Documentos Portátil
889,17,5,11816,228464,Entregado,"3x Escáner de Documentos Portátil, 2x Teclado Mecánico RGB, 1x Auriculares con Micrófono USB"
890,6,33,11819,942881,Entregado,"1x Licencia Software Antivirus 1 Año, 2x Auriculares con Micrófono USB, 3x Silla de Escritorio Ergonómica"
891,242,2,11822,942554,Entregado,"1x Memoria RAM 16GB DDR4, 3x Hub USB-C 8 en 1, 3x Impresora Láser Multifuncional"
892,127,12,11824,79315,Entregado,1x Hub USB-C 8 en 1
893,72,14,11825,162305,Entregado,"2x Disco Duro Externo 2TB, 1x Laptop Corporate 14', 3x Memoria RAM 16GB DDR4, 1x Teclado Mecánico RGB"
894,58,14,11828,22957,Entregado,1x Teclado Mecánico RGB
895,85,10,11829,316010,Entregado,3x Licencia Software Antivirus 1 Año
896,8,18,11830,356268,Entregado,"1x Laptop Corporate 14', 1x Escáner de Documentos Portátil, 2x Disco Duro Externo 2TB, 1x Impresora Láser Multifuncional"
897,214,2,11832,299913,Entregado,"3x Auriculares con Micrófono USB, 3x Teclado Mecánico RGB, 2x Monitor LED 24' Full HD"
898,161,15,11833,76993,Entregado,1x Monitor LED 24' Full HD
899,97,11,11834,942459,Entregado,1x Mouse Ergonómico Inalámbrico
900,15,10,11836,322026,Entregado,"1x Monitor LED 24' Full HD, 2x Hub USB-C 8 en 1, 2x Laptop Corporate 14', 2x Auriculares con Micrófono USB"
901,159,14,11837,90684,Sin entregar,"3x Escáner de Documentos Portátil, 1x Licencia Software Antivirus 1 Año"
902,99,15,11839,342959,Entregado,"3x Escáner de Documentos Portátil, 3x Hub USB-C 8 en 1, 1x Monitor LED 24' Full HD, 2x Disco Duro Externo 2TB"
903,85,7,11842,552512,Entregado,1x Monitor LED 24' Full HD
904,183,3,11845,35983,Sin entregar,"3x Escáner de Documentos Portátil, 3x Mouse Ergonómico Inalámbrico"
905,91,14,11847,849528,Entregado,"1x Hub USB-C 8 en 1, 1x Escáner de Documentos Portátil, 1x Silla de Escritorio Ergonómica, 1x Mouse Ergonómico Inalámbrico"
906,80,14,11848,124764,Entregado,"1x Impresora Láser Multifuncional, 1x Escáner de Documentos Portátil, 2x Auriculares con Micrófono USB"
